user_id,email,age,gender,country,city,signup_date,acquisition_channel,device_type,payment_method
325,user325@email.com,60,Other,UK,City_53,2023-03-15,Social Media,Smart TV,Credit Card
326,user326@email.com,55,Other,UK,City_81,2023-10-13,Referral,Tablet,Credit Card
327,user327@email.com,59,Other,AU,City_68,2023-06-26,Social Media,Tablet,PayPal
328,user328@email.com,37,F,UK,City_97,2023-03-18,Referral,Desktop,Credit Card
329,user329@email.com,63,M,AU,City_8,2023-06-03,Referral,Tablet,Debit Card
330,user330@email.com,26,F,UK,City_33,2023-09-29,Paid Search,Smart TV,Debit Card
331,user331@email.com,46,F,US,City_69,2023-02-10,Paid Search,Mobile,PayPal
332,user332@email.com,61,Other,DE,City_6,2023-07-13,Organic,Desktop,Debit Card
333,user333@email.com,53,M,AU,City_27,2023-12-10,Social Media,Smart TV,Credit Card
334,user334@email.com,30,Other,US,City_96,2023-04-19,Referral,Desktop,Debit Card
335,user335@email.com,63,M,AU,City_31,2023-11-06,Social Media,Smart TV,PayPal
336,user336@email.com,52,Other,CA,City_40,2023-08-27,Social Media,Smart TV,Debit Card
337,user337@email.com,47,M,AU,City_98,2023-09-12,Social Media,Desktop,PayPal
338,user338@email.com,44,M,DE,City_29,2023-06-10,Paid Search,Mobile,PayPal
339,user339@email.com,55,Other,AU,City_38,2023-10-11,Paid Search,Desktop,PayPal
340,user340@email.com,42,Other,UK,City_64,2023-04-28,Social Media,Smart TV,PayPal
341,user341@email.com,65,F,AU,City_22,2023-11-25,Social Media,Desktop,Credit Card
342,user342@email.com,49,M,DE,City_83,2023-10-07,Organic,Mobile,Credit Card
343,user343@email.com,21,M,AU,City_18,2023-12-09,Paid Search,Mobile,Debit Card
344,user344@email.com,18,M,DE,City_59,2023-03-19,Social Media,Mobile,Debit Card
345,user345@email.com,60,Other,AU,City_85,2023-11-23,Referral,Mobile,Credit Card
346,user346@email.com,53,F,US,City_3,2023-09-30,Social Media,Smart TV,Credit Card
347,user347@email.com,62,Other,AU,City_23,2023-09-15,Organic,Mobile,Debit Card
348,user348@email.com,33,M,DE,City_68,2023-03-18,Social Media,Smart TV,PayPal
349,user349@email.com,23,F,AU,City_59,2023-07-23,Paid Search,Desktop,PayPal
350,user350@email.com,23,Other,US,City_12,2023-12-17,Referral,Tablet,PayPal
351,user351@email.com,48,M,US,City_90,2023-10-10,Paid Search,Mobile,PayPal
352,user352@email.com,59,F,DE,City_13,2023-08-11,Organic,Desktop,Credit Card
353,user353@email.com,54,F,CA,City_6,2023-12-21,Organic,Smart TV,Debit Card
354,user354@email.com,60,M,UK,City_41,2023-10-16,Organic,Desktop,Debit Card
355,user355@email.com,63,F,US,City_39,2023-03-15,Paid Search,Desktop,Debit Card
356,user356@email.com,61,Other,CA,City_50,2023-07-19,Paid Search,Mobile,Debit Card
357,user357@email.com,21,M,AU,City_30,2023-06-27,Organic,Smart TV,Debit Card
358,user358@email.com,56,F,CA,City_4,2023-11-11,Social Media,Tablet,PayPal
359,user359@email.com,40,Other,AU,City_56,2023-04-27,Paid Search,Tablet,Credit Card
360,user360@email.com,36,M,US,City_11,2023-11-13,Social Media,Desktop,PayPal
361,user361@email.com,58,M,AU,City_41,2023-12-31,Social Media,Mobile,Credit Card
362,user362@email.com,37,F,CA,City_98,2023-01-03,Social Media,Mobile,Credit Card
363,user363@email.com,29,F,AU,City_72,2023-02-14,Referral,Mobile,Credit Card
364,user364@email.com,40,Other,US,City_77,2023-02-15,Social Media,Tablet,Credit Card
365,user365@email.com,44,F,US,City_93,2023-05-30,Paid Search,Desktop,Debit Card
366,user366@email.com,28,M,CA,City_39,2023-07-14,Social Media,Tablet,Credit Card
367,user367@email.com,28,F,CA,City_54,2023-02-02,Social Media,Tablet,Credit Card
368,user368@email.com,34,M,AU,City_77,2023-07-04,Paid Search,Tablet,Credit Card
369,user369@email.com,37,M,AU,City_43,2023-03-11,Referral,Smart TV,PayPal
370,user370@email.com,45,Other,DE,City_18,2023-06-21,Social Media,Smart TV,Debit Card
371,user371@email.com,30,F,CA,City_23,2023-12-22,Referral,Smart TV,PayPal
372,user372@email.com,58,F,DE,City_32,2023-12-22,Social Media,Tablet,PayPal
373,user373@email.com,41,M,DE,City_26,2023-07-21,Paid Search,Mobile,Debit Card
374,user374@email.com,63,M,AU,City_38,2023-08-25,Organic,Tablet,Debit Card
375,user375@email.com,26,Other,CA,City_31,2023-09-13,Social Media,Desktop,Debit Card
376,user376@email.com,42,M,AU,City_77,2023-08-05,Referral,Tablet,Debit Card
377,user377@email.com,62,F,DE,City_5,2023-09-17,Social Media,Mobile,Credit Card
378,user378@email.com,60,Other,CA,City_22,2023-05-08,Organic,Tablet,PayPal
379,user379@email.com,24,M,US,City_34,2023-08-09,Paid Search,Desktop,PayPal
380,user380@email.com,43,F,DE,City_89,2023-07-11,Paid Search,Smart TV,Credit Card
381,user381@email.com,24,F,AU,City_11,2023-09-05,Organic,Desktop,PayPal
382,user382@email.com,39,F,UK,City_67,2023-06-09,Referral,Smart TV,PayPal
383,user383@email.com,46,Other,AU,City_41,2023-02-19,Organic,Smart TV,Credit Card
384,user384@email.com,25,M,CA,City_83,2023-12-30,Organic,Desktop,Debit Card
385,user385@email.com,51,M,DE,City_21,2023-05-05,Social Media,Tablet,PayPal
386,user386@email.com,43,Other,UK,City_24,2023-04-29,Referral,Tablet,Credit Card
387,user387@email.com,30,F,DE,City_55,2023-11-11,Referral,Mobile,Debit Card
388,user388@email.com,31,F,US,City_74,2023-04-20,Organic,Desktop,PayPal
389,user389@email.com,30,F,US,City_34,2023-06-16,Referral,Smart TV,Debit Card
390,user390@email.com,57,F,DE,City_15,2023-07-18,Social Media,Smart TV,PayPal
391,user391@email.com,29,Other,CA,City_79,2023-11-13,Organic,Desktop,PayPal
392,user392@email.com,33,F,US,City_24,2023-03-02,Social Media,Desktop,Debit Card
393,user393@email.com,44,Other,UK,City_74,2023-07-18,Referral,Tablet,Credit Card
394,user394@email.com,58,Other,UK,City_72,2023-09-07,Paid Search,Tablet,PayPal
395,user395@email.com,29,F,AU,City_80,2023-03-13,Organic,Smart TV,Credit Card
396,user396@email.com,26,M,AU,City_72,2023-09-06,Referral,Tablet,Debit Card
397,user397@email.com,44,Other,AU,City_63,2023-09-09,Paid Search,Mobile,Debit Card
398,user398@email.com,32,F,US,City_36,2023-01-16,Paid Search,Smart TV,Credit Card
399,user399@email.com,54,Other,AU,City_71,2023-08-23,Organic,Mobile,PayPal
400,user400@email.com,41,Other,US,City_98,2023-10-06,Referral,Desktop,PayPal
401,user401@email.com,65,Other,UK,City_39,2023-02-22,Organic,Tablet,PayPal
402,user402@email.com,23,F,US,City_100,2023-06-28,Paid Search,Desktop,Debit Card
403,user403@email.com,62,F,DE,City_81,2023-10-29,Referral,Desktop,Debit Card
404,user404@email.com,31,M,US,City_73,2023-03-13,Social Media,Smart TV,Debit Card
405,user405@email.com,28,F,CA,City_38,2023-10-03,Social Media,Mobile,Credit Card
406,user406@email.com,21,F,UK,City_90,2023-07-30,Paid Search,Desktop,Credit Card
407,user407@email.com,38,M,AU,City_63,2023-12-31,Paid Search,Smart TV,Debit Card
408,user408@email.com,42,F,US,City_82,2023-08-01,Organic,Tablet,Debit Card
409,user409@email.com,62,F,AU,City_63,2023-05-23,Social Media,Mobile,Debit Card
410,user410@email.com,64,F,CA,City_9,2023-02-17,Referral,Desktop,PayPal
411,user411@email.com,49,F,CA,City_37,2023-04-19,Social Media,Desktop,Debit Card
412,user412@email.com,39,Other,US,City_6,2023-09-06,Organic,Tablet,Credit Card
413,user413@email.com,28,F,AU,City_1,2023-03-05,Referral,Desktop,Debit Card
414,user414@email.com,59,F,UK,City_36,2023-03-09,Organic,Smart TV,PayPal
415,user415@email.com,41,Other,UK,City_7,2023-02-12,Referral,Smart TV,Debit Card
416,user416@email.com,32,F,US,City_91,2023-12-25,Organic,Mobile,Credit Card
417,user417@email.com,22,M,DE,City_29,2023-09-02,Referral,Mobile,Credit Card
418,user418@email.com,39,M,AU,City_89,2023-12-23,Paid Search,Tablet,Credit Card
419,user419@email.com,42,M,US,City_14,2023-04-28,Social Media,Smart TV,PayPal
420,user420@email.com,42,M,UK,City_9,2023-03-12,Organic,Desktop,PayPal
421,user421@email.com,64,M,UK,City_53,2023-06-29,Referral,Desktop,Credit Card
422,user422@email.com,26,M,DE,City_94,2023-02-21,Referral,Smart TV,PayPal
423,user423@email.com,26,M,CA,City_83,2023-06-11,Organic,Desktop,Debit Card
424,user424@email.com,56,Other,DE,City_37,2023-11-04,Organic,Smart TV,Credit Card
425,user425@email.com,56,Other,UK,City_96,2023-09-23,Referral,Smart TV,Debit Card
426,user426@email.com,33,F,AU,City_15,2023-01-28,Paid Search,Tablet,Debit Card
427,user427@email.com,22,Other,US,City_47,2023-11-01,Social Media,Desktop,PayPal
428,user428@email.com,44,F,DE,City_88,2023-10-19,Paid Search,Tablet,Credit Card
429,user429@email.com,55,M,US,City_34,2023-01-09,Paid Search,Mobile,Credit Card
430,user430@email.com,50,F,DE,City_99,2023-07-23,Referral,Tablet,Debit Card
431,user431@email.com,23,Other,DE,City_69,2023-07-25,Paid Search,Smart TV,Credit Card
432,user432@email.com,23,Other,UK,City_20,2023-06-08,Social Media,Tablet,Debit Card
433,user433@email.com,59,Other,US,City_40,2023-11-21,Referral,Desktop,Credit Card
434,user434@email.com,23,F,US,City_59,2023-05-06,Organic,Smart TV,Debit Card
435,user435@email.com,65,M,US,City_2,2023-12-03,Paid Search,Mobile,Credit Card
436,user436@email.com,40,Other,DE,City_93,2023-09-12,Social Media,Desktop,PayPal
437,user437@email.com,65,F,US,City_99,2023-03-06,Organic,Smart TV,PayPal
438,user438@email.com,51,M,CA,City_92,2023-05-20,Organic,Tablet,PayPal
439,user439@email.com,41,M,AU,City_73,2023-09-19,Paid Search,Smart TV,Credit Card
440,user440@email.com,24,Other,US,City_30,2023-05-11,Organic,Mobile,Credit Card
441,user441@email.com,20,F,CA,City_50,2023-05-06,Paid Search,Desktop,Credit Card
442,user442@email.com,63,Other,AU,City_29,2023-10-11,Social Media,Desktop,PayPal
443,user443@email.com,35,M,DE,City_48,2023-06-13,Organic,Mobile,Credit Card
444,user444@email.com,51,M,AU,City_9,2023-04-25,Referral,Smart TV,PayPal
445,user445@email.com,23,Other,AU,City_2,2023-06-17,Social Media,Desktop,PayPal
446,user446@email.com,37,Other,DE,City_32,2023-10-16,Referral,Smart TV,Debit Card
447,user447@email.com,30,Other,DE,City_98,2023-09-10,Paid Search,Desktop,Credit Card
448,user448@email.com,19,M,DE,City_45,2023-07-29,Organic,Smart TV,Credit Card
449,user449@email.com,42,Other,CA,City_14,2023-12-03,Paid Search,Desktop,PayPal
450,user450@email.com,21,M,CA,City_12,2023-09-09,Organic,Desktop,Debit Card
451,user451@email.com,62,F,AU,City_96,2023-07-31,Organic,Mobile,Debit Card
452,user452@email.com,58,F,US,City_76,2023-03-10,Organic,Tablet,Debit Card
453,user453@email.com,33,F,CA,City_41,2023-03-08,Referral,Smart TV,PayPal
454,user454@email.com,35,M,US,City_26,2023-08-20,Paid Search,Mobile,Credit Card
455,user455@email.com,28,F,AU,City_41,2023-02-24,Referral,Mobile,Debit Card
456,user456@email.com,31,F,CA,City_60,2023-07-03,Social Media,Mobile,Credit Card
457,user457@email.com,61,F,DE,City_6,2023-03-22,Paid Search,Smart TV,Credit Card
458,user458@email.com,63,M,CA,City_51,2023-02-16,Organic,Smart TV,PayPal
459,user459@email.com,19,F,AU,City_72,2023-03-31,Paid Search,Mobile,PayPal
460,user460@email.com,26,M,US,City_8,2023-02-22,Paid Search,Desktop,Credit Card
461,user461@email.com,41,Other,US,City_75,2023-07-25,Social Media,Mobile,Credit Card
462,user462@email.com,30,Other,AU,City_17,2023-02-03,Organic,Smart TV,Credit Card
463,user463@email.com,47,M,UK,City_74,2023-01-22,Referral,Tablet,PayPal
464,user464@email.com,42,Other,AU,City_23,2023-01-16,Social Media,Desktop,Credit Card
465,user465@email.com,35,F,UK,City_5,2023-05-21,Paid Search,Smart TV,PayPal
466,user466@email.com,53,F,US,City_12,2023-07-30,Social Media,Tablet,Credit Card
467,user467@email.com,30,Other,DE,City_32,2023-08-03,Organic,Tablet,Debit Card
468,user468@email.com,48,Other,AU,City_45,2023-07-03,Social Media,Tablet,PayPal
469,user469@email.com,19,F,DE,City_29,2023-04-03,Organic,Smart TV,Credit Card
470,user470@email.com,51,F,DE,City_30,2023-08-30,Paid Search,Mobile,Credit Card
471,user471@email.com,33,F,DE,City_95,2023-12-03,Organic,Desktop,Debit Card
472,user472@email.com,40,M,UK,City_31,2023-07-18,Social Media,Smart TV,Debit Card
473,user473@email.com,63,Other,CA,City_73,2023-01-15,Paid Search,Desktop,PayPal
474,user474@email.com,37,M,AU,City_5,2023-10-05,Organic,Mobile,Credit Card
475,user475@email.com,32,M,DE,City_62,2023-11-05,Organic,Smart TV,Debit Card
476,user476@email.com,26,F,UK,City_42,2023-04-14,Organic,Mobile,Credit Card
477,user477@email.com,63,M,US,City_68,2023-10-28,Social Media,Mobile,PayPal
478,user478@email.com,60,F,DE,City_13,2023-12-27,Social Media,Smart TV,PayPal
479,user479@email.com,28,Other,AU,City_82,2023-03-11,Referral,Smart TV,Credit Card
480,user480@email.com,53,Other,DE,City_46,2023-12-29,Paid Search,Desktop,PayPal
481,user481@email.com,64,Other,CA,City_17,2023-06-07,Paid Search,Mobile,Debit Card
482,user482@email.com,43,Other,US,City_24,2023-10-21,Social Media,Desktop,Debit Card
483,user483@email.com,24,F,UK,City_43,2023-10-17,Organic,Desktop,PayPal
484,user484@email.com,28,Other,US,City_91,2023-06-13,Social Media,Tablet,Credit Card
485,user485@email.com,31,M,US,City_45,2023-05-16,Social Media,Mobile,Debit Card
486,user486@email.com,21,F,AU,City_94,2023-01-01,Referral,Desktop,PayPal
487,user487@email.com,42,F,DE,City_49,2023-09-10,Organic,Tablet,Debit Card
488,user488@email.com,61,M,UK,City_58,2023-11-30,Organic,Mobile,PayPal
489,user489@email.com,38,F,US,City_10,2023-01-11,Social Media,Desktop,PayPal
490,user490@email.com,64,M,DE,City_12,2023-03-24,Social Media,Tablet,Debit Card
491,user491@email.com,45,Other,UK,City_78,2023-01-16,Referral,Desktop,Credit Card
492,user492@email.com,39,M,UK,City_53,2023-02-21,Social Media,Smart TV,PayPal
493,user493@email.com,24,M,AU,City_74,2023-05-02,Referral,Desktop,Credit Card
494,user494@email.com,18,F,US,City_38,2023-07-04,Referral,Desktop,Credit Card
495,user495@email.com,31,M,CA,City_11,2023-01-14,Referral,Mobile,PayPal
496,user496@email.com,48,F,CA,City_12,2023-07-23,Referral,Desktop,PayPal
497,user497@email.com,41,M,AU,City_6,2023-07-15,Social Media,Tablet,PayPal
498,user498@email.com,32,F,DE,City_8,2023-05-15,Paid Search,Mobile,Credit Card
499,user499@email.com,40,Other,AU,City_97,2023-12-09,Paid Search,Mobile,PayPal
500,user500@email.com,44,Other,AU,City_74,2023-09-25,Paid Search,Tablet,PayPal
501,user501@email.com,43,Other,US,City_65,2023-02-10,Paid Search,Mobile,PayPal
502,user502@email.com,28,M,UK,City_17,2023-03-30,Organic,Tablet,Credit Card
503,user503@email.com,45,M,UK,City_77,2023-12-16,Social Media,Smart TV,Debit Card
504,user504@email.com,23,F,DE,City_51,2023-02-04,Social Media,Smart TV,Debit Card
505,user505@email.com,18,Other,DE,City_76,2023-08-23,Referral,Mobile,PayPal
506,user506@email.com,27,Other,DE,City_75,2023-03-18,Organic,Mobile,Debit Card
507,user507@email.com,36,Other,CA,City_53,2023-02-21,Social Media,Tablet,Debit Card
508,user508@email.com,54,Other,AU,City_5,2023-09-06,Paid Search,Smart TV,PayPal
509,user509@email.com,57,Other,AU,City_5,2023-03-15,Referral,Smart TV,Debit Card
510,user510@email.com,21,Other,AU,City_35,2023-05-02,Social Media,Mobile,PayPal
511,user511@email.com,37,F,AU,City_90,2023-06-05,Organic,Desktop,Credit Card
512,user512@email.com,65,F,CA,City_35,2023-06-03,Referral,Mobile,Credit Card
513,user513@email.com,31,F,AU,City_98,2023-08-15,Social Media,Mobile,Debit Card
514,user514@email.com,22,F,DE,City_52,2023-03-23,Paid Search,Mobile,Credit Card
515,user515@email.com,30,M,UK,City_5,2023-04-09,Referral,Mobile,PayPal
516,user516@email.com,30,F,CA,City_60,2023-12-27,Referral,Mobile,Debit Card
517,user517@email.com,33,F,AU,City_77,2023-01-16,Referral,Desktop,PayPal
518,user518@email.com,53,F,CA,City_21,2023-10-28,Social Media,Mobile,PayPal
519,user519@email.com,42,M,UK,City_74,2023-01-15,Paid Search,Desktop,Debit Card
520,user520@email.com,61,M,CA,City_84,2023-04-26,Referral,Mobile,Debit Card
521,user521@email.com,48,M,UK,City_77,2023-01-05,Organic,Desktop,PayPal
522,user522@email.com,37,Other,CA,City_55,2023-11-08,Referral,Smart TV,PayPal
523,user523@email.com,31,F,CA,City_87,2023-05-10,Referral,Mobile,Credit Card
524,user524@email.com,60,F,DE,City_83,2023-09-19,Social Media,Smart TV,Debit Card
525,user525@email.com,48,M,CA,City_36,2023-02-25,Social Media,Smart TV,PayPal
526,user526@email.com,63,Other,CA,City_25,2023-12-02,Paid Search,Desktop,Credit Card
527,user527@email.com,43,Other,CA,City_88,2023-11-04,Paid Search,Mobile,Debit Card
528,user528@email.com,36,F,AU,City_52,2023-09-12,Referral,Mobile,Debit Card
529,user529@email.com,54,M,CA,City_93,2023-12-29,Paid Search,Tablet,Debit Card
530,user530@email.com,50,F,UK,City_85,2023-07-03,Paid Search,Smart TV,Credit Card
531,user531@email.com,26,Other,CA,City_93,2023-08-30,Paid Search,Smart TV,Debit Card
532,user532@email.com,32,F,UK,City_96,2023-02-15,Social Media,Tablet,PayPal
533,user533@email.com,34,Other,CA,City_60,2023-07-10,Organic,Tablet,Credit Card
534,user534@email.com,55,Other,DE,City_10,2023-11-21,Referral,Desktop,Debit Card
535,user535@email.com,61,F,DE,City_39,2023-03-03,Referral,Mobile,Credit Card
536,user536@email.com,30,F,AU,City_73,2023-03-12,Referral,Desktop,PayPal
537,user537@email.com,23,F,CA,City_81,2023-04-03,Paid Search,Smart TV,Debit Card
538,user538@email.com,18,F,CA,City_27,2023-01-30,Paid Search,Desktop,PayPal
539,user539@email.com,26,Other,AU,City_82,2023-02-15,Referral,Tablet,PayPal
540,user540@email.com,42,M,US,City_69,2023-09-02,Paid Search,Smart TV,Credit Card
541,user541@email.com,51,M,US,City_87,2023-06-14,Organic,Desktop,Credit Card
542,user542@email.com,40,F,UK,City_14,2023-12-22,Referral,Smart TV,Credit Card
543,user543@email.com,20,F,CA,City_59,2023-02-03,Social Media,Tablet,Debit Card
544,user544@email.com,39,F,CA,City_97,2023-03-10,Paid Search,Desktop,PayPal
545,user545@email.com,32,M,UK,City_28,2023-01-10,Organic,Desktop,Credit Card
546,user546@email.com,63,Other,US,City_49,2023-07-07,Social Media,Mobile,Debit Card
547,user547@email.com,60,M,US,City_7,2023-01-25,Organic,Tablet,PayPal
548,user548@email.com,25,Other,CA,City_61,2023-07-14,Paid Search,Desktop,Debit Card
549,user549@email.com,58,M,CA,City_54,2023-12-18,Organic,Smart TV,Debit Card
550,user550@email.com,62,M,AU,City_14,2023-11-07,Organic,Smart TV,Credit Card
551,user551@email.com,49,M,DE,City_26,2023-02-24,Social Media,Desktop,PayPal
552,user552@email.com,44,F,UK,City_6,2023-12-27,Referral,Desktop,Debit Card
553,user553@email.com,39,M,US,City_2,2023-09-04,Organic,Mobile,Debit Card
554,user554@email.com,49,M,US,City_100,2023-12-09,Organic,Mobile,PayPal
555,user555@email.com,32,F,CA,City_34,2023-11-26,Referral,Mobile,Credit Card
556,user556@email.com,20,F,CA,City_87,2023-03-31,Social Media,Tablet,Debit Card
557,user557@email.com,24,M,US,City_18,2023-03-01,Paid Search,Smart TV,PayPal
558,user558@email.com,57,F,US,City_48,2023-08-13,Social Media,Desktop,Credit Card
559,user559@email.com,43,F,CA,City_50,2023-07-25,Referral,Tablet,Debit Card
560,user560@email.com,25,M,US,City_21,2023-03-27,Organic,Tablet,Debit Card
561,user561@email.com,54,Other,AU,City_24,2023-09-05,Referral,Smart TV,Debit Card
562,user562@email.com,61,Other,UK,City_62,2023-01-15,Referral,Mobile,PayPal
563,user563@email.com,20,M,CA,City_84,2023-08-14,Social Media,Mobile,Debit Card
564,user564@email.com,51,Other,DE,City_93,2023-12-14,Paid Search,Smart TV,Debit Card
565,user565@email.com,62,Other,DE,City_13,2023-09-25,Referral,Desktop,PayPal
566,user566@email.com,60,Other,AU,City_20,2023-06-27,Organic,Mobile,Debit Card
567,user567@email.com,50,F,AU,City_22,2023-03-22,Organic,Tablet,PayPal
568,user568@email.com,39,F,US,City_65,2023-05-04,Paid Search,Tablet,PayPal
569,user569@email.com,23,F,AU,City_74,2023-05-01,Referral,Mobile,PayPal
570,user570@email.com,38,M,AU,City_96,2023-08-17,Organic,Mobile,PayPal
571,user571@email.com,20,Other,DE,City_1,2023-07-31,Organic,Smart TV,Debit Card
572,user572@email.com,31,Other,AU,City_44,2023-10-15,Social Media,Mobile,Credit Card
573,user573@email.com,39,Other,DE,City_77,2023-08-21,Referral,Smart TV,Debit Card
574,user574@email.com,25,M,UK,City_1,2023-08-20,Social Media,Smart TV,Debit Card
575,user575@email.com,53,Other,CA,City_90,2023-05-30,Organic,Mobile,Credit Card
576,user576@email.com,26,Other,AU,City_14,2023-09-10,Social Media,Desktop,Credit Card
577,user577@email.com,43,M,AU,City_25,2023-03-03,Social Media,Mobile,PayPal
578,user578@email.com,58,Other,DE,City_16,2023-01-24,Referral,Tablet,Debit Card
579,user579@email.com,50,M,AU,City_1,2023-10-29,Organic,Tablet,Debit Card
580,user580@email.com,50,M,DE,City_23,2023-09-05,Paid Search,Mobile,PayPal
581,user581@email.com,56,Other,CA,City_65,2023-12-03,Referral,Tablet,Debit Card
582,user582@email.com,33,F,AU,City_44,2023-12-21,Social Media,Tablet,Credit Card
583,user583@email.com,44,Other,DE,City_39,2023-03-12,Social Media,Desktop,Credit Card
584,user584@email.com,57,Other,CA,City_88,2023-04-18,Social Media,Desktop,Debit Card
585,user585@email.com,29,Other,DE,City_89,2023-11-29,Social Media,Mobile,PayPal
586,user586@email.com,48,Other,DE,City_86,2023-10-15,Referral,Smart TV,PayPal
587,user587@email.com,51,M,US,City_49,2023-01-07,Paid Search,Mobile,Debit Card
588,user588@email.com,30,F,UK,City_37,2023-01-29,Social Media,Desktop,Credit Card
589,user589@email.com,36,M,DE,City_5,2023-12-20,Social Media,Tablet,Credit Card
590,user590@email.com,61,Other,DE,City_29,2023-11-12,Referral,Desktop,Debit Card
591,user591@email.com,36,Other,US,City_49,2023-12-23,Referral,Tablet,Debit Card
592,user592@email.com,53,M,US,City_96,2023-06-10,Social Media,Desktop,Debit Card
593,user593@email.com,32,Other,CA,City_97,2023-08-15,Paid Search,Desktop,PayPal
594,user594@email.com,29,Other,US,City_24,2023-08-18,Paid Search,Mobile,PayPal
595,user595@email.com,45,F,DE,City_34,2023-01-21,Paid Search,Desktop,Debit Card
596,user596@email.com,18,F,AU,City_91,2023-05-11,Paid Search,Mobile,Credit Card
597,user597@email.com,56,M,DE,City_85,2023-06-15,Social Media,Tablet,Debit Card
598,user598@email.com,40,M,CA,City_68,2023-10-09,Paid Search,Desktop,Debit Card
599,user599@email.com,50,M,AU,City_70,2023-02-04,Referral,Mobile,PayPal
600,user600@email.com,31,Other,CA,City_43,2023-04-24,Social Media,Smart TV,Credit Card
601,user601@email.com,51,F,DE,City_97,2023-11-13,Organic,Mobile,Debit Card
602,user602@email.com,46,M,DE,City_80,2023-06-27,Paid Search,Mobile,Debit Card
603,user603@email.com,42,M,AU,City_33,2023-06-14,Social Media,Mobile,Debit Card
604,user604@email.com,50,Other,AU,City_63,2023-07-11,Organic,Smart TV,Debit Card
605,user605@email.com,38,Other,US,City_13,2023-04-09,Paid Search,Mobile,Debit Card
606,user606@email.com,31,Other,UK,City_88,2023-02-03,Referral,Mobile,Credit Card
607,user607@email.com,62,Other,AU,City_83,2023-10-03,Organic,Desktop,Credit Card
608,user608@email.com,63,F,US,City_12,2023-08-24,Organic,Mobile,Credit Card
609,user609@email.com,53,M,DE,City_30,2023-05-09,Social Media,Tablet,PayPal
610,user610@email.com,58,F,AU,City_41,2023-08-19,Organic,Tablet,Debit Card
611,user611@email.com,52,M,DE,City_9,2023-03-02,Organic,Mobile,PayPal
612,user612@email.com,24,F,CA,City_78,2023-09-15,Organic,Smart TV,PayPal
613,user613@email.com,43,Other,US,City_61,2023-07-15,Paid Search,Desktop,Credit Card
614,user614@email.com,52,F,UK,City_39,2023-07-20,Social Media,Mobile,Debit Card
615,user615@email.com,27,M,US,City_1,2023-10-12,Referral,Mobile,PayPal
616,user616@email.com,65,Other,CA,City_28,2023-04-18,Referral,Desktop,Credit Card
617,user617@email.com,32,Other,CA,City_25,2023-04-05,Organic,Desktop,Debit Card
618,user618@email.com,21,Other,AU,City_83,2023-10-18,Organic,Smart TV,Debit Card
619,user619@email.com,34,M,UK,City_93,2023-02-04,Referral,Smart TV,PayPal
620,user620@email.com,60,Other,UK,City_13,2023-03-07,Social Media,Mobile,Credit Card
621,user621@email.com,49,F,CA,City_79,2023-06-12,Social Media,Desktop,Debit Card
622,user622@email.com,41,F,AU,City_22,2023-10-18,Organic,Smart TV,Credit Card
623,user623@email.com,63,Other,AU,City_36,2023-04-24,Social Media,Desktop,Debit Card
624,user624@email.com,48,F,AU,City_46,2023-06-19,Social Media,Tablet,Debit Card
625,user625@email.com,29,Other,DE,City_11,2023-02-25,Social Media,Desktop,Debit Card
626,user626@email.com,34,Other,US,City_94,2023-04-11,Organic,Mobile,Debit Card
627,user627@email.com,19,Other,DE,City_52,2023-11-20,Paid Search,Mobile,Debit Card
628,user628@email.com,52,Other,AU,City_84,2023-05-14,Paid Search,Smart TV,PayPal
629,user629@email.com,55,Other,CA,City_18,2023-04-25,Referral,Mobile,PayPal
630,user630@email.com,50,M,UK,City_79,2023-07-06,Paid Search,Desktop,PayPal
631,user631@email.com,29,Other,DE,City_85,2023-03-23,Paid Search,Tablet,PayPal
632,user632@email.com,32,F,UK,City_9,2023-01-21,Social Media,Smart TV,Credit Card
633,user633@email.com,60,M,DE,City_47,2023-01-22,Referral,Tablet,PayPal
634,user634@email.com,20,Other,CA,City_14,2023-01-24,Social Media,Smart TV,Debit Card
635,user635@email.com,54,M,AU,City_84,2023-10-06,Referral,Smart TV,Debit Card
636,user636@email.com,22,Other,CA,City_49,2023-12-01,Paid Search,Tablet,PayPal
637,user637@email.com,49,F,DE,City_1,2023-06-26,Paid Search,Tablet,Credit Card
638,user638@email.com,22,Other,CA,City_28,2023-04-28,Paid Search,Desktop,Credit Card
639,user639@email.com,56,Other,US,City_85,2023-07-05,Paid Search,Tablet,PayPal
640,user640@email.com,48,Other,AU,City_62,2023-02-28,Paid Search,Desktop,Debit Card
641,user641@email.com,19,M,US,City_17,2023-07-30,Paid Search,Desktop,Debit Card
642,user642@email.com,20,Other,UK,City_8,2023-09-20,Paid Search,Smart TV,Credit Card
643,user643@email.com,43,Other,DE,City_82,2023-09-22,Organic,Smart TV,Credit Card
644,user644@email.com,46,Other,AU,City_62,2023-04-21,Paid Search,Desktop,PayPal
645,user645@email.com,27,Other,UK,City_80,2023-11-04,Social Media,Desktop,Debit Card
646,user646@email.com,39,F,DE,City_76,2023-12-18,Organic,Desktop,PayPal
647,user647@email.com,26,M,US,City_26,2023-07-17,Referral,Desktop,Debit Card
648,user648@email.com,29,F,DE,City_77,2023-02-19,Organic,Mobile,Credit Card
649,user649@email.com,60,M,DE,City_70,2023-09-04,Organic,Tablet,Debit Card
